Particle#, Time, Area, Convex Area, Perimeter, Convex Perim, xLF, xFmin, xFmax
9727, 2.090000E+2, 3.255792E+5, 3.332223E+5, 2.030965E+3, 2.026592E+3, 6.797238E+2, 6.315576E+2, 6.800038E+2
9729, 2.090000E+2, 3.486950E+5, 3.572236E+5, 2.113453E+3, 2.093835E+3, 7.160440E+2, 6.307466E+2, 7.253702E+2
9734, 2.090000E+2, 4.001464E+5, 4.097469E+5, 2.254428E+3, 2.240091E+3, 7.396106E+2, 6.991583E+2, 7.404409E+2
9740, 2.090000E+2, 3.600665E+5, 3.682223E+5, 2.139819E+3, 2.121071E+3, 6.902376E+2, 6.750897E+2, 6.977971E+2
9743, 2.090000E+2, 2.416910E+5, 2.491478E+5, 1.805774E+3, 1.774079E+3, 6.438188E+2, 4.855336E+2, 6.533768E+2
9744, 2.090000E+2, 2.109320E+5, 2.172237E+5, 1.664298E+3, 1.636512E+3, 5.734087E+2, 4.637144E+2, 5.843955E+2
9745, 2.090000E+2, 1.075632E+5, 1.123169E+5, 1.215770E+3, 1.181525E+3, 4.363826E+2, 3.140796E+2, 4.371260E+2
9746, 2.090000E+2, 1.399068E+5, 1.444740E+5, 1.341336E+3, 1.306531E+3, 4.519070E+2, 4.074578E+2, 4.522160E+2
9749, 2.090000E+2, 3.586684E+5, 3.671504E+5, 2.133197E+3, 2.109263E+3, 7.099810E+2, 6.553656E+2, 7.286431E+2
9750, 2.090000E+2, 3.087083E+5, 3.158854E+5, 1.978841E+3, 1.962322E+3, 6.393488E+2, 6.305826E+2, 6.407680E+2
9753, 2.090000E+2, 4.232622E+5, 4.321171E+5, 2.318756E+3, 2.308445E+3, 7.786147E+2, 7.024022E+2, 7.832006E+2
9754, 2.090000E+2, 2.962183E+5, 3.027429E+5, 1.951605E+3, 1.900060E+3, 6.484434E+2, 5.879001E+2, 6.576440E+2
9755, 2.090000E+2, 4.293208E+5, 4.391544E+5, 2.340980E+3, 2.324645E+3, 7.630517E+2, 7.246462E+2, 7.729572E+2
9756, 2.090000E+2, 6.102396E+5, 6.219839E+5, 2.799085E+3, 2.779197E+3, 9.669543E+2, 8.096828E+2, 9.670895E+2
9758, 2.090000E+2, 3.572702E+5, 3.660785E+5, 2.132057E+3, 2.114988E+3, 6.934525E+2, 6.688915E+2, 7.037828E+2
9760, 2.090000E+2, 4.107722E+5, 4.191144E+5, 2.280138E+3, 2.254746E+3, 7.337407E+2, 7.144317E+2, 7.443992E+2
9761, 2.090000E+2, 3.602529E+5, 3.686883E+5, 2.132308E+3, 2.121167E+3, 6.826781E+2, 6.758524E+2, 6.963295E+2
9762, 2.090000E+2, 3.783355E+5, 3.875166E+5, 2.190650E+3, 2.175657E+3, 7.214795E+2, 6.740856E+2, 7.268474E+2
9763, 2.090000E+2, 4.725698E+5, 4.831490E+5, 2.459537E+3, 2.445693E+3, 7.984933E+2, 7.587072E+2, 8.084471E+2
9764, 2.090000E+2, 3.520505E+5, 3.598801E+5, 2.108645E+3, 2.092310E+3, 6.758138E+2, 6.565048E+2, 6.952579E+2
9765, 2.090000E+2, 3.736750E+5, 3.823901E+5, 2.179664E+3, 2.160393E+3, 7.101837E+2, 6.767310E+2, 7.278707E+2
9769, 2.090000E+2, 4.668841E+5, 4.769972E+5, 2.443144E+3, 2.434378E+3, 7.969775E+2, 7.513022E+2, 8.214806E+2
9773, 2.090000E+2, 3.602529E+5, 3.684553E+5, 2.135581E+3, 2.117875E+3, 6.854683E+2, 6.758138E+2, 6.951903E+2
9774, 2.090000E+2, 3.249267E+5, 3.336418E+5, 2.032008E+3, 2.025549E+3, 6.553656E+2, 6.485399E+2, 6.604728E+2
9777, 2.090000E+2, 3.432889E+5, 3.524233E+5, 2.087347E+3, 2.083003E+3, 6.725699E+2, 6.535120E+2, 6.911548E+2
9779, 2.090000E+2, 1.647936E+5, 1.732290E+5, 1.544515E+3, 1.495769E+3, 5.865195E+2, 3.744587E+2, 6.023818E+2
9785, 2.100000E+2, 3.019041E+5, 3.092210E+5, 1.948265E+3, 1.932461E+3, 6.324555E+2, 6.150967E+2, 6.454118E+2
9789, 2.100000E+2, 1.440080E+5, 1.488548E+5, 1.367335E+3, 1.335080E+3, 4.621022E+2, 4.020513E+2, 4.660219E+2
9790, 2.100000E+2, 3.439413E+5, 3.523768E+5, 2.089510E+3, 2.067681E+3, 6.895038E+2, 6.485399E+2, 6.936456E+2
9800, 2.100000E+2, 3.323834E+5, 3.407722E+5, 2.055005E+3, 2.031245E+3, 6.697604E+2, 6.483467E+2, 6.724926E+2
9809, 2.100000E+2, 2.864314E+5, 2.944939E+5, 1.904994E+3, 1.896913E+3, 6.171049E+2, 6.008854E+2, 6.239692E+2
9814, 2.100000E+2, 4.157123E+5, 4.248468E+5, 2.299447E+3, 2.272665E+3, 7.443992E+2, 7.231786E+2, 7.563225E+2
9819, 2.100000E+2, 2.200665E+5, 2.260785E+5, 1.697567E+3, 1.661575E+3, 5.734473E+2, 4.983547E+2, 5.813543E+2
9825, 2.100000E+2, 3.623967E+5, 3.704127E+5, 2.145380E+3, 2.129846E+3, 6.900059E+2, 6.688915E+2, 7.028560E+2
9828, 2.100000E+2, 4.064846E+5, 4.161783E+5, 2.270406E+3, 2.264247E+3, 7.646447E+2, 6.954413E+2, 7.666045E+2
9829, 2.100000E+2, 3.568974E+5, 3.645405E+5, 2.126236E+3, 2.097948E+3, 6.854683E+2, 6.565048E+2, 7.048448E+2
9830, 2.110000E+2, 4.133821E+5, 4.228894E+5, 2.287968E+3, 2.266989E+3, 7.511284E+2, 7.203982E+2, 7.511284E+2
9831, 2.110000E+2, 3.346204E+5, 3.423568E+5, 2.065654E+3, 2.045553E+3, 6.724444E+2, 6.473041E+2, 6.832187E+2
9832, 2.110000E+2, 3.238082E+5, 3.316378E+5, 2.029411E+3, 2.010507E+3, 6.521989E+2, 6.411059E+2, 6.628671E+2
9836, 2.110000E+2, 1.452197E+5, 1.537949E+5, 1.455944E+3, 1.420310E+3, 5.503055E+2, 3.475614E+2, 5.623640E+2
9838, 2.110000E+2, 3.677096E+5, 3.766111E+5, 2.156213E+3, 2.145371E+3, 7.080018E+2, 6.828519E+2, 7.087355E+2
9839, 2.110000E+2, 8.789612E+4, 9.204392E+4, 1.083175E+3, 1.045223E+3, 3.630472E+2, 3.205868E+2, 3.669958E+2
9841, 2.110000E+2, 3.143009E+5, 3.220838E+5, 1.997290E+3, 1.969360E+3, 6.371959E+2, 6.275414E+2, 6.611003E+2
9842, 2.110000E+2, 2.922103E+5, 2.993408E+5, 1.924138E+3, 1.916453E+3, 6.275414E+2, 5.889235E+2, 6.381420E+2
9844, 2.110000E+2, 3.059121E+5, 3.126231E+5, 1.978841E+3, 1.938543E+3, 6.417142E+2, 6.212369E+2, 6.487909E+2
9847, 2.110000E+2, 2.293874E+5, 2.379627E+5, 1.754635E+3, 1.732246E+3, 6.199916E+2, 4.769411E+2, 6.210439E+2
9851, 2.110000E+2, 2.819573E+5, 2.895539E+5, 1.891342E+3, 1.874765E+3, 6.178869E+2, 5.889235E+2, 6.260546E+2
9852, 2.110000E+2, 3.574567E+5, 3.664047E+5, 2.136267E+3, 2.118425E+3, 7.124236E+2, 6.648367E+2, 7.137173E+2
9853, 2.110000E+2, 1.422370E+5, 1.496471E+5, 1.410404E+3, 1.379182E+3, 5.099884E+2, 3.718617E+2, 5.141398E+2
9855, 2.110000E+2, 2.337682E+5, 2.503129E+5, 1.843871E+3, 1.782131E+3, 6.681288E+2, 4.514822E+2, 6.697894E+2
9857, 2.110000E+2, 1.098935E+5, 1.145539E+5, 1.201858E+3, 1.177963E+3, 4.160310E+2, 3.420969E+2, 4.287266E+2
9858, 2.110000E+2, 3.272569E+5, 3.346204E+5, 2.032162E+3, 2.011222E+3, 6.535120E+2, 6.445623E+2, 6.656669E+2
9864, 2.110000E+2, 3.932489E+5, 4.031291E+5, 2.235273E+3, 2.222056E+3, 7.466390E+2, 6.934235E+2, 7.478941E+2
9865, 2.110000E+2, 4.604526E+5, 4.701930E+5, 2.423169E+3, 2.404584E+3, 7.883658E+2, 7.546909E+2, 8.001539E+2
9869, 2.110000E+2, 3.984686E+5, 4.084886E+5, 2.260781E+3, 2.256928E+3, 7.492940E+2, 6.721354E+2, 7.616614E+2
9870, 2.110000E+2, 3.281890E+5, 3.394673E+5, 2.088033E+3, 2.065393E+3, 6.522955E+2, 6.379489E+2, 7.176177E+2
9872, 2.110000E+2, 3.089879E+5, 3.168175E+5, 1.981534E+3, 1.962583E+3, 6.653193E+2, 5.961740E+2, 6.672792E+2
9873, 2.110000E+2, 3.611850E+5, 3.702263E+5, 2.140215E+3, 2.129470E+3, 7.009830E+2, 6.722706E+2, 7.163820E+2
9874, 2.110000E+2, 2.787882E+5, 2.947736E+5, 1.996846E+3, 1.971629E+3, 7.282762E+2, 5.106545E+2, 7.330456E+2
9877, 2.110000E+2, 3.115046E+5, 3.195206E+5, 1.989171E+3, 1.972034E+3, 6.468503E+2, 6.178869E+2, 6.543712E+2
9881, 2.110000E+2, 2.888548E+5, 2.964047E+5, 1.927160E+3, 1.901750E+3, 6.082324E+2, 5.889235E+2, 6.502970E+2
9884, 2.110000E+2, 3.564313E+5, 3.643541E+5, 2.123368E+3, 2.112410E+3, 6.758524E+2, 6.690170E+2, 6.936456E+2
9885, 2.110000E+2, 4.102130E+5, 4.204660E+5, 2.288219E+3, 2.280070E+3, 7.563129E+2, 7.073260E+2, 7.619704E+2
9886, 2.110000E+2, 1.413981E+5, 1.516511E+5, 1.459787E+3, 1.414845E+3, 5.441653E+2, 3.480827E+2, 5.461444E+2
9890, 2.110000E+2, 4.648335E+5, 4.754593E+5, 2.438877E+3, 2.427793E+3, 7.987250E+2, 7.509449E+2, 8.114979E+2
9892, 2.110000E+2, 3.550332E+5, 3.644939E+5, 2.122644E+3, 2.120887E+3, 6.787681E+2, 6.688915E+2, 6.999307E+2
9895, 2.110000E+2, 4.247536E+5, 4.333754E+5, 2.330244E+3, 2.293780E+3, 7.738744E+2, 7.189500E+2, 7.774658E+2
9898, 2.110000E+2, 2.466311E+5, 2.530159E+5, 1.778530E+3, 1.734746E+3, 5.939244E+2, 5.393090E+2, 6.079235E+2
9902, 2.110000E+2, 3.565246E+5, 3.637949E+5, 2.130242E+3, 2.080348E+3, 6.854683E+2, 6.661593E+2, 6.935781E+2
9903, 2.110000E+2, 4.011717E+5, 4.114247E+5, 2.258435E+3, 2.246801E+3, 7.301492E+2, 7.125877E+2, 7.360191E+2
9906, 2.110000E+2, 3.616511E+5, 3.709720E+5, 2.157815E+3, 2.148016E+3, 7.479424E+2, 6.395129E+2, 7.614780E+2
9908, 2.110000E+2, 3.191477E+5, 3.258588E+5, 2.008992E+3, 1.984122E+3, 6.371959E+2, 6.275414E+2, 6.644119E+2
9911, 2.110000E+2, 1.331025E+5, 1.421438E+5, 1.383043E+3, 1.347196E+3, 4.519070E+2, 3.934395E+2, 4.679142E+2
9922, 2.120000E+2, 3.624899E+5, 3.712516E+5, 2.146066E+3, 2.132984E+3, 7.049221E+2, 6.750897E+2, 7.103092E+2
9924, 2.120000E+2, 2.262183E+5, 2.395006E+5, 1.810254E+3, 1.724735E+3, 6.457497E+2, 4.676631E+2, 6.724926E+2
9925, 2.120000E+2, 4.428361E+5, 4.528561E+5, 2.374095E+3, 2.366140E+3, 7.984354E+2, 7.206106E+2, 7.987636E+2
9927, 2.120000E+2, 3.131823E+5, 3.199400E+5, 2.000727E+3, 1.972700E+3, 6.371959E+2, 6.082324E+2, 6.622975E+2
9930, 2.120000E+2, 1.646072E+5, 1.702463E+5, 1.472164E+3, 1.395372E+3, 5.081347E+2, 4.220167E+2, 5.233019E+2
9932, 2.120000E+2, 2.700266E+5, 2.776231E+5, 1.859849E+3, 1.838957E+3, 6.075856E+2, 5.666216E+2, 6.230714E+2
9935, 2.120000E+2, 5.068707E+5, 5.171237E+5, 2.535904E+3, 2.510793E+3, 8.228998E+2, 7.962245E+2, 8.283160E+2
9936, 2.120000E+2, 4.153395E+5, 4.241943E+5, 2.288750E+3, 2.277174E+3, 7.612753E+2, 6.971791E+2, 7.689698E+2
9941, 2.120000E+2, 3.894273E+5, 3.987017E+5, 2.223302E+3, 2.219353E+3, 7.144317E+2, 6.951227E+2, 7.304968E+2
9942, 2.120000E+2, 4.074167E+5, 4.163182E+5, 2.278873E+3, 2.262711E+3, 7.640654E+2, 6.857482E+2, 7.687285E+2
9943, 2.120000E+2, 3.793608E+5, 3.889147E+5, 2.199726E+3, 2.181469E+3, 7.460887E+2, 6.670765E+2, 7.464653E+2
9945, 2.120000E+2, 3.881224E+5, 3.967442E+5, 2.219150E+3, 2.210963E+3, 7.169708E+2, 6.967737E+2, 7.343103E+2
9946, 2.120000E+2, 1.354327E+5, 1.399068E+5, 1.341336E+3, 1.313425E+3, 4.946667E+2, 3.633658E+2, 4.947440E+2
9948, 2.120000E+2, 3.287482E+5, 3.376963E+5, 2.047957E+3, 2.039432E+3, 6.758524E+2, 6.348884E+2, 6.832863E+2
9949, 2.120000E+2, 4.284819E+5, 4.385485E+5, 2.340971E+3, 2.316525E+3, 7.640172E+2, 7.222036E+2, 7.798602E+2
9950, 2.120000E+2, 3.555925E+5, 3.635618E+5, 2.130571E+3, 2.111348E+3, 7.279963E+2, 6.411735E+2, 7.286431E+2
9952, 2.120000E+2, 3.836484E+5, 3.924566E+5, 2.208376E+3, 2.187851E+3, 7.094886E+2, 6.954703E+2, 7.220877E+2
9953, 2.120000E+2, 3.339680E+5, 3.403994E+5, 2.054426E+3, 1.997049E+3, 6.468503E+2, 6.371959E+2, 6.758138E+2
9955, 2.120000E+2, 3.846737E+5, 3.937150E+5, 2.212450E+3, 2.198509E+3, 7.115933E+2, 6.901893E+2, 7.286431E+2
9956, 2.120000E+2, 4.086284E+5, 4.174367E+5, 2.278815E+3, 2.251232E+3, 7.633799E+2, 6.907975E+2, 7.650792E+2
9957, 2.120000E+2, 4.078827E+5, 4.167842E+5, 2.274837E+3, 2.251406E+3, 7.424104E+2, 7.086583E+2, 7.481451E+2
9959, 2.130000E+2, 3.787083E+5, 3.877496E+5, 2.189936E+3, 2.187155E+3, 7.102803E+2, 6.743077E+2, 7.299850E+2
9964, 2.130000E+2, 4.341677E+5, 4.434886E+5, 2.347787E+3, 2.334492E+3, 7.509449E+2, 7.441193E+2, 7.687285E+2
9966, 2.130000E+2, 3.319174E+5, 3.401664E+5, 2.048788E+3, 2.043043E+3, 6.661593E+2, 6.371959E+2, 6.723575E+2
9967, 2.130000E+2, 3.327562E+5, 3.412383E+5, 2.053170E+3, 2.029237E+3, 6.565724E+2, 6.501715E+2, 6.723575E+2
9968, 2.130000E+2, 4.000532E+5, 4.083488E+5, 2.253714E+3, 2.233652E+3, 7.144317E+2, 7.047772E+2, 7.358357E+2
9970, 2.130000E+2, 3.889613E+5, 3.994007E+5, 2.218378E+3, 2.208588E+3, 7.182742E+2, 7.048641E+2, 7.390603E+2
9971, 2.130000E+2, 4.071371E+5, 4.161783E+5, 2.268591E+3, 2.259149E+3, 7.433951E+2, 6.951227E+2, 7.558881E+2
9972, 2.130000E+2, 3.718108E+5, 3.801530E+5, 2.178399E+3, 2.163888E+3, 7.416573E+2, 6.535120E+2, 7.484541E+2
9975, 2.130000E+2, 4.339812E+5, 4.440478E+5, 2.344330E+3, 2.330370E+3, 7.575004E+2, 7.453357E+2, 7.587265E+2
9977, 2.130000E+2, 4.305325E+5, 4.400398E+5, 2.339503E+3, 2.309478E+3, 7.530496E+2, 7.240862E+2, 7.646544E+2
9978, 2.130000E+2, 4.338881E+5, 4.433488E+5, 2.350925E+3, 2.330930E+3, 7.627041E+2, 7.240862E+2, 7.781899E+2
9979, 2.130000E+2, 3.884020E+5, 3.964646E+5, 2.210896E+3, 2.202912E+3, 6.951227E+2, 6.951227E+2, 7.222808E+2
9981, 2.130000E+2, 3.523302E+5, 3.612782E+5, 2.123532E+3, 2.098682E+3, 6.763834E+2, 6.591115E+2, 7.071523E+2
9982, 2.130000E+2, 3.883088E+5, 3.975365E+5, 2.221516E+3, 2.209930E+3, 7.216919E+2, 7.001044E+2, 7.243469E+2
9983, 2.130000E+2, 2.754327E+5, 2.827030E+5, 1.881803E+3, 1.846748E+3, 5.939244E+2, 5.939244E+2, 6.097675E+2
9985, 2.130000E+2, 3.463648E+5, 3.548468E+5, 2.106511E+3, 2.084934E+3, 6.823209E+2, 6.524789E+2, 6.870999E+2
9986, 2.130000E+2, 4.050865E+5, 4.137549E+5, 2.262094E+3, 2.257421E+3, 7.240862E+2, 7.047772E+2, 7.360867E+2
9987, 2.130000E+2, 3.959520E+5, 4.044806E+5, 2.247428E+3, 2.218629E+3, 7.144317E+2, 7.047772E+2, 7.333641E+2
9988, 2.130000E+2, 3.589480E+5, 3.671970E+5, 2.129199E+3, 2.125753E+3, 6.937228E+2, 6.722706E+2, 6.991969E+2
9989, 2.130000E+2, 3.198934E+5, 3.280026E+5, 2.020587E+3, 2.005265E+3, 6.455566E+2, 6.351395E+2, 6.611003E+2
9990, 2.130000E+2, 2.954726E+5, 3.035818E+5, 1.937085E+3, 1.922072E+3, 6.420521E+2, 5.986744E+2, 6.625099E+2
9991, 2.130000E+2, 3.713448E+5, 3.801530E+5, 2.169304E+3, 2.156454E+3, 7.016685E+2, 6.856131E+2, 7.081370E+2
9993, 2.130000E+2, 2.973368E+5, 3.046071E+5, 1.953083E+3, 1.942839E+3, 6.758138E+2, 5.696145E+2, 6.813748E+2
9994, 2.130000E+2, 3.668708E+5, 3.746537E+5, 2.154881E+3, 2.132424E+3, 6.951517E+2, 6.765572E+2, 7.137173E+2
9999, 2.130000E+2, 3.665911E+5, 3.745139E+5, 2.149146E+3, 2.142764E+3, 6.951227E+2, 6.661593E+2, 7.118829E+2
10000, 2.140000E+2, 3.094540E+5, 3.171438E+5, 1.976871E+3, 1.960613E+3, 6.371959E+2, 6.178869E+2, 6.476420E+2
10002, 2.140000E+2, 4.570039E+5, 4.667908E+5, 2.407731E+3, 2.390962E+3, 7.769734E+2, 7.605898E+2, 7.834999E+2
10005, 2.140000E+2, 4.076031E+5, 4.174367E+5, 2.276015E+3, 2.266245E+3, 7.385197E+2, 7.041111E+2, 7.458378E+2
10006, 2.140000E+2, 3.477629E+5, 3.548468E+5, 2.104011E+3, 2.070500E+3, 6.661593E+2, 6.468503E+2, 6.936456E+2
10007, 2.140000E+2, 4.167376E+5, 4.262449E+5, 2.303695E+3, 2.290796E+3, 7.388962E+2, 7.172025E+2, 7.612366E+2
10009, 2.140000E+2, 4.087216E+5, 4.182289E+5, 2.272781E+3, 2.265540E+3, 7.404312E+2, 7.146731E+2, 7.443992E+2
10012, 2.140000E+2, 3.118774E+5, 3.201264E+5, 1.996798E+3, 1.983629E+3, 6.565048E+2, 6.178869E+2, 6.610328E+2
10014, 2.140000E+2, 3.921304E+5, 4.011251E+5, 2.235100E+3, 2.211939E+3, 7.250420E+2, 7.052310E+2, 7.282570E+2
10017, 2.140000E+2, 3.735818E+5, 3.828561E+5, 2.179055E+3, 2.161272E+3, 7.147986E+2, 6.812878E+2, 7.165170E+2
10018, 2.140000E+2, 3.398401E+5, 3.472969E+5, 2.067449E+3, 2.051886E+3, 6.565048E+2, 6.468503E+2, 6.839042E+2
10023, 2.140000E+2, 2.883888E+5, 2.950066E+5, 1.918104E+3, 1.880037E+3, 6.185530E+2, 6.006537E+2, 6.265759E+2
10025, 2.140000E+2, 3.710652E+5, 3.790345E+5, 2.160548E+3, 2.140959E+3, 7.047772E+2, 6.758138E+2, 7.137173E+2
10026, 2.140000E+2, 2.949134E+5, 3.022303E+5, 1.933774E+3, 1.905669E+3, 6.275414E+2, 6.082324E+2, 6.399667E+2
10030, 2.140000E+2, 3.808521E+5, 3.886817E+5, 2.194194E+3, 2.170897E+3, 6.951227E+2, 6.951227E+2, 7.176177E+2
10035, 2.140000E+2, 3.366710E+5, 3.441743E+5, 2.067305E+3, 2.044771E+3, 6.565048E+2, 6.468503E+2, 6.740181E+2
10036, 2.140000E+2, 2.914647E+5, 2.992010E+5, 1.923105E+3, 1.918915E+3, 6.265276E+2, 6.091592E+2, 6.304280E+2
10042, 2.140000E+2, 3.746071E+5, 3.834620E+5, 2.180175E+3, 2.155479E+3, 6.956537E+2, 6.869744E+2, 7.220877E+2
10043, 2.140000E+2, 3.887749E+5, 3.979560E+5, 2.219961E+3, 2.206339E+3, 7.048641E+2, 7.010603E+2, 7.307478E+2
10044, 2.140000E+2, 4.072303E+5, 4.165512E+5, 2.268794E+3, 2.258048E+3, 7.388479E+2, 7.127132E+2, 7.419567E+2
10051, 2.140000E+2, 3.085219E+5, 3.160718E+5, 1.982924E+3, 1.955091E+3, 6.434037E+2, 6.179255E+2, 6.633595E+2
10057, 2.140000E+2, 1.180958E+5, 1.232223E+5, 1.298402E+3, 1.264921E+3, 4.941164E+2, 3.082580E+2, 4.949274E+2
10058, 2.150000E+2, 3.340612E+5, 3.417975E+5, 2.057293E+3, 2.040726E+3, 6.565048E+2, 6.468503E+2, 6.740181E+2
10061, 2.150000E+2, 3.105725E+5, 3.183555E+5, 1.985029E+3, 1.968588E+3, 6.369352E+2, 6.276766E+2, 6.453346E+2
10063, 2.150000E+2, 1.335685E+5, 1.385086E+5, 1.314410E+3, 1.288922E+3, 4.505651E+2, 3.891239E+2, 4.557109E+2
10065, 2.150000E+2, 4.876697E+5, 4.989013E+5, 2.511643E+3, 2.480739E+3, 8.454237E+2, 7.521711E+2, 8.523364E+2
10067, 2.150000E+2, 3.602529E+5, 3.684553E+5, 2.137589E+3, 2.118879E+3, 7.201761E+2, 6.585999E+2, 7.205333E+2
10071, 2.150000E+2, 4.113315E+5, 4.208388E+5, 2.285110E+3, 2.266689E+3, 7.513408E+2, 7.041111E+2, 7.520552E+2
10072, 2.150000E+2, 4.199067E+5, 4.284819E+5, 2.298761E+3, 2.293896E+3, 7.337407E+2, 7.240862E+2, 7.553957E+2
10073, 2.150000E+2, 4.308122E+5, 4.403195E+5, 2.350741E+3, 2.317192E+3, 7.844171E+2, 7.125684E+2, 7.853439E+2
10074, 2.150000E+2, 3.625832E+5, 3.705059E+5, 2.152390E+3, 2.135649E+3, 6.854683E+2, 6.661593E+2, 6.996700E+2
10075, 2.150000E+2, 1.125033E+5, 1.177696E+5, 1.223957E+3, 1.205961E+3, 4.386514E+2, 3.404557E+2, 4.388252E+2
10076, 2.150000E+2, 1.560319E+5, 1.615312E+5, 1.427647E+3, 1.398867E+3, 4.861032E+2, 4.318643E+2, 4.920021E+2
10078, 2.150000E+2, 4.423701E+5, 4.518308E+5, 2.377802E+3, 2.352566E+3, 7.627041E+2, 7.433951E+2, 7.767514E+2
10080, 2.150000E+2, 4.378028E+5, 4.474500E+5, 2.359787E+3, 2.341666E+3, 7.590161E+2, 7.337600E+2, 7.748881E+2
10081, 2.150000E+2, 3.345272E+5, 3.427762E+5, 2.065972E+3, 2.049077E+3, 6.565048E+2, 6.468503E+2, 6.778799E+2
10083, 2.150000E+2, 3.632356E+5, 3.721371E+5, 2.146153E+3, 2.131449E+3, 6.963295E+2, 6.758524E+2, 7.028560E+2
10084, 2.150000E+2, 3.239014E+5, 3.315445E+5, 2.031235E+3, 2.012583E+3, 6.855358E+2, 6.276476E+2, 6.860765E+2
10087, 2.150000E+2, 2.823302E+5, 2.894607E+5, 1.898100E+3, 1.872516E+3, 5.985779E+2, 5.889235E+2, 6.226948E+2
10088, 2.150000E+2, 3.171903E+5, 3.246937E+5, 2.007563E+3, 1.980492E+3, 6.371959E+2, 6.275414E+2, 6.590536E+2
10090, 2.150000E+2, 2.169906E+5, 2.230958E+5, 1.683394E+3, 1.633828E+3, 5.763147E+2, 4.797023E+2, 5.971780E+2
10092, 2.150000E+2, 3.791743E+5, 3.875632E+5, 2.199281E+3, 2.188507E+3, 7.645964E+2, 6.485399E+2, 7.656970E+2
10094, 2.150000E+2, 1.761651E+5, 1.815712E+5, 1.516526E+3, 1.493568E+3, 5.480657E+2, 4.189273E+2, 5.540225E+2
10096, 2.150000E+2, 4.396670E+5, 4.486617E+5, 2.361641E+3, 2.350191E+3, 7.645964E+2, 7.304581E+2, 7.961279E+2
10099, 2.150000E+2, 1.745805E+5, 1.803595E+5, 1.502962E+3, 1.470185E+3, 5.038481E+2, 4.400417E+2, 5.043502E+2
10100, 2.150000E+2, 4.116111E+5, 4.210252E+5, 2.278149E+3, 2.267500E+3, 7.471218E+2, 7.258627E+2, 7.493906E+2
10106, 2.150000E+2, 2.113981E+5, 2.178295E+5, 1.687121E+3, 1.667590E+3, 6.095165E+2, 4.364019E+2, 6.191710E+2
10109, 2.150000E+2, 2.670439E+5, 2.741278E+5, 1.846960E+3, 1.826039E+3, 5.971008E+2, 5.774443E+2, 6.042354E+2
10111, 2.150000E+2, 4.741543E+5, 4.842209E+5, 2.451263E+3, 2.439688E+3, 7.897946E+2, 7.699450E+2, 7.978271E+2
10113, 2.150000E+2, 2.793475E+5, 2.860585E+5, 1.880384E+3, 1.864744E+3, 6.047761E+2, 5.965022E+2, 6.131948E+2
10114, 2.150000E+2, 9.572568E+4, 9.982687E+4, 1.125674E+3, 1.096875E+3, 3.861793E+2, 3.185979E+2, 3.881102E+2
10115, 2.150000E+2, 4.017309E+5, 4.105858E+5, 2.266351E+3, 2.246106E+3, 7.492940E+2, 6.931339E+2, 7.548453E+2
10120, 2.150000E+2, 4.043408E+5, 4.130092E+5, 2.266235E+3, 2.247525E+3, 7.240862E+2, 7.144317E+2, 7.384231E+2
10122, 2.150000E+2, 3.332223E+5, 3.421238E+5, 2.062062E+3, 2.042290E+3, 6.661593E+2, 6.468503E+2, 6.700693E+2
10128, 2.150000E+2, 3.492542E+5, 3.582955E+5, 2.101279E+3, 2.085764E+3, 6.909713E+2, 6.455566E+2, 7.020643E+2
10129, 2.150000E+2, 3.652862E+5, 3.743741E+5, 2.152312E+3, 2.142088E+3, 6.855165E+2, 6.821761E+2, 7.047097E+2
10131, 2.150000E+2, 3.048868E+5, 3.127629E+5, 1.978609E+3, 1.946324E+3, 6.280627E+2, 6.212369E+2, 6.571420E+2
10142, 2.160000E+2, 2.984553E+5, 3.058654E+5, 1.947985E+3, 1.919649E+3, 6.275414E+2, 6.082324E+2, 6.393102E+2
10147, 2.160000E+2, 4.289480E+5, 4.384087E+5, 2.340990E+3, 2.317288E+3, 7.529627E+2, 7.365791E+2, 7.592768E+2
10148, 2.160000E+2, 3.219440E+5, 3.302396E+5, 2.022913E+3, 2.012853E+3, 6.638422E+2, 6.304280E+2, 6.650394E+2
10150, 2.160000E+2, 3.580159E+5, 3.667309E+5, 2.132057E+3, 2.122094E+3, 6.969957E+2, 6.635429E+2, 6.996700E+2
10154, 2.160000E+2, 3.458055E+5, 3.549400E+5, 2.104175E+3, 2.101086E+3, 7.209871E+2, 6.221445E+2, 7.226090E+2
10155, 2.160000E+2, 2.138215E+5, 2.195073E+5, 1.650752E+3, 1.616691E+3, 5.406510E+2, 5.020331E+2, 5.597090E+2
10156, 2.160000E+2, 4.202795E+5, 4.292276E+5, 2.316265E+3, 2.296792E+3, 7.337407E+2, 7.240862E+2, 7.614780E+2
10157, 2.160000E+2, 2.772969E+5, 2.842876E+5, 1.886042E+3, 1.868490E+3, 6.435678E+2, 5.703676E+2, 6.454118E+2
10160, 2.160000E+2, 3.340612E+5, 3.415645E+5, 2.056762E+3, 2.034335E+3, 6.626741E+2, 6.486364E+2, 6.742304E+2
10164, 2.160000E+2, 3.716244E+5, 3.807589E+5, 2.177424E+3, 2.162739E+3, 7.236324E+2, 6.553656E+2, 7.368494E+2
10165, 2.160000E+2, 4.282955E+5, 4.379427E+5, 2.340237E+3, 2.317665E+3, 7.821869E+2, 7.172605E+2, 7.872361E+2
